ProbeID,kME
isogroupDN54864_c0_g1,0
isogroupDN54879_c0_g1,0
isogroupDN54893_c0_g1,0
isogroupDN54893_c1_g1,0
isogroupDN54893_c1_g2,0
isogroupDN5489_c0_g1,0
isogroupDN5489_c0_g2,0
isogroupDN54912_c0_g1,0
isogroupDN54920_c0_g1,0
isogroupDN54924_c0_g1,0
isogroupDN54926_c0_g1,0
isogroupDN54932_c0_g1,0
isogroupDN54934_c0_g1,0
isogroupDN54951_c0_g1,0
isogroupDN54958_c0_g1,0
isogroupDN54966_c0_g2,0
isogroupDN54968_c0_g1,0
isogroupDN54974_c0_g1,0
isogroupDN54996_c0_g1,0
isogroupDN55014_c0_g1,0
isogroupDN55014_c1_g1,0
isogroupDN55021_c1_g1,0
isogroupDN55075_c1_g1,0
isogroupDN55107_c0_g1,0
isogroupDN55114_c0_g1,0
isogroupDN55115_c0_g1,0
isogroupDN55123_c0_g1,0
isogroupDN55140_c0_g1,0
isogroupDN55149_c1_g1,0
isogroupDN55160_c0_g1,0
isogroupDN55162_c0_g1,0
isogroupDN55162_c0_g2,0
isogroupDN55171_c0_g1,0
isogroupDN55177_c1_g1,0
isogroupDN55203_c0_g2,0
isogroupDN55214_c0_g1,0
isogroupDN55217_c0_g1,0
isogroupDN55217_c0_g2,0
isogroupDN55225_c0_g1,0
isogroupDN55268_c0_g1,1
isogroupDN55272_c0_g1,1
isogroupDN55273_c1_g1,1
isogroupDN55298_c0_g1,0
isogroupDN55299_c0_g1,0
isogroupDN55316_c0_g1,0
isogroupDN55316_c0_g2,0
isogroupDN55378_c1_g1,0
isogroupDN55386_c1_g1,0
isogroupDN55399_c0_g1,0
isogroupDN55415_c0_g1,0
isogroupDN55426_c0_g1,0
isogroupDN55497_c0_g1,0
isogroupDN55498_c0_g1,0
isogroupDN55503_c0_g1,0
isogroupDN55506_c1_g1,0
isogroupDN55526_c0_g1,0
isogroupDN55530_c0_g1,0
isogroupDN55530_c0_g2,0
isogroupDN55552_c0_g1,1
isogroupDN55556_c0_g1,0
isogroupDN55628_c0_g1,0
isogroupDN55629_c0_g1,0
isogroupDN55631_c0_g1,0
isogroupDN55646_c0_g1,0
isogroupDN55732_c0_g1,0
isogroupDN55747_c0_g1,0
isogroupDN55750_c1_g1,0
isogroupDN55751_c0_g1,0
isogroupDN55771_c1_g2,0
isogroupDN55774_c0_g1,0
isogroupDN55774_c2_g1,0
isogroupDN55782_c0_g1,0
isogroupDN55782_c0_g2,0
isogroupDN55783_c0_g1,0
isogroupDN55790_c0_g1,0
isogroupDN55846_c0_g1,0
isogroupDN55848_c0_g1,0
isogroupDN55867_c0_g1,0
isogroupDN55901_c2_g1,0
isogroupDN55906_c1_g1,0
isogroupDN55912_c0_g1,0
isogroupDN55926_c0_g1,0
isogroupDN55942_c0_g1,0
isogroupDN55944_c1_g1,0
isogroupDN55955_c0_g1,0
isogroupDN55971_c0_g1,0
isogroupDN55976_c0_g1,0
isogroupDN55976_c0_g2,0
isogroupDN56019_c0_g1,0
isogroupDN56042_c0_g1,0
isogroupDN56043_c0_g1,0
isogroupDN56045_c0_g1,0
isogroupDN56050_c0_g1,0
isogroupDN56071_c0_g1,0
isogroupDN56080_c0_g1,0
isogroupDN56083_c0_g1,0
isogroupDN56100_c0_g1,0
isogroupDN56102_c0_g1,0
isogroupDN56103_c0_g1,0
isogroupDN56103_c0_g2,0
isogroupDN56131_c0_g1,0
isogroupDN56139_c1_g1,1
isogroupDN56152_c0_g1,0
isogroupDN56153_c1_g1,0
isogroupDN56164_c0_g1,0
isogroupDN56181_c0_g1,0
isogroupDN56184_c0_g1,0
isogroupDN56185_c0_g1,0
isogroupDN56203_c0_g1,0
isogroupDN56221_c0_g1,0
isogroupDN56226_c0_g1,1
isogroupDN56240_c0_g1,0
isogroupDN56250_c0_g1,0
isogroupDN56253_c0_g1,0
isogroupDN56253_c1_g1,0
isogroupDN56263_c1_g1,0
isogroupDN56278_c0_g1,0
isogroupDN56280_c0_g2,0
isogroupDN56280_c1_g1,0
isogroupDN56354_c0_g2,0
isogroupDN56357_c0_g1,0
isogroupDN56357_c0_g2,0
isogroupDN56377_c0_g1,0
isogroupDN56386_c0_g1,0
isogroupDN56395_c0_g1,0
isogroupDN56411_c0_g1,0
isogroupDN56413_c1_g1,0
isogroupDN56414_c0_g1,1
isogroupDN56420_c0_g1,0
isogroupDN56422_c0_g1,0
isogroupDN56422_c0_g2,0
isogroupDN56425_c0_g1,0
isogroupDN56432_c0_g2,0
isogroupDN56443_c0_g1,0
isogroupDN56443_c0_g2,0
isogroupDN56443_c1_g2,0
isogroupDN56450_c0_g2,0
isogroupDN56452_c0_g1,0
isogroupDN56459_c0_g1,0
isogroupDN56474_c0_g1,0
isogroupDN56496_c1_g2,0
isogroupDN56501_c0_g1,0
isogroupDN56510_c0_g1,0
isogroupDN56518_c0_g1,0
isogroupDN56518_c1_g1,0
isogroupDN56532_c0_g1,0
isogroupDN56533_c0_g1,0
isogroupDN56567_c0_g1,0
isogroupDN56572_c0_g1,0
isogroupDN56584_c0_g1,0
isogroupDN56607_c0_g1,0
isogroupDN56671_c0_g1,0
isogroupDN56691_c0_g1,0
isogroupDN56738_c0_g1,0
isogroupDN56738_c0_g2,0
isogroupDN56739_c0_g1,0
isogroupDN56843_c0_g2,0
isogroupDN56871_c0_g1,0
isogroupDN56872_c0_g1,0
isogroupDN56889_c0_g1,0
isogroupDN56898_c0_g1,0
isogroupDN5693_c0_g1,0
isogroupDN56948_c0_g1,0
isogroupDN56969_c0_g1,0
isogroupDN56985_c1_g1,0
isogroupDN57080_c0_g1,0
isogroupDN57087_c0_g1,0
isogroupDN57162_c1_g1,0
isogroupDN57195_c0_g1,0
isogroupDN57260_c0_g1,0
isogroupDN57260_c0_g2,0
isogroupDN57263_c0_g1,0
isogroupDN57270_c0_g1,0
isogroupDN57279_c0_g1,0
isogroupDN57292_c0_g1,0
isogroupDN57293_c0_g1,0
isogroupDN57297_c0_g1,0
isogroupDN57297_c0_g2,0
isogroupDN57318_c0_g1,0
isogroupDN57340_c0_g1,0
isogroupDN57396_c0_g1,0
isogroupDN57408_c0_g1,0
isogroupDN57424_c1_g1,0
isogroupDN57433_c0_g1,0
isogroupDN57468_c0_g1,0
isogroupDN57471_c0_g1,0
isogroupDN57486_c0_g1,0
isogroupDN57499_c0_g1,0
isogroupDN57499_c0_g2,0
isogroupDN57507_c0_g1,0
isogroupDN57510_c1_g1,0
isogroupDN57523_c0_g2,0
isogroupDN57531_c0_g1,0
isogroupDN57533_c0_g1,0
isogroupDN57536_c0_g1,0
isogroupDN57544_c0_g1,0
isogroupDN57552_c0_g1,0
isogroupDN57552_c0_g2,0
isogroupDN57563_c0_g1,0
isogroupDN57575_c0_g1,0
isogroupDN57583_c0_g1,0
isogroupDN57596_c0_g1,1
isogroupDN57596_c0_g2,0
isogroupDN57598_c0_g1,0
isogroupDN57598_c0_g2,0
isogroupDN57610_c0_g1,0
isogroupDN57614_c0_g1,0
isogroupDN57631_c0_g1,0
isogroupDN57667_c0_g1,0
isogroupDN57671_c1_g1,0
isogroupDN57697_c0_g1,0
isogroupDN57700_c0_g3,0
isogroupDN57704_c0_g1,0
isogroupDN57721_c0_g1,0
isogroupDN57750_c0_g1,0
isogroupDN57777_c0_g1,0
isogroupDN57777_c0_g2,0
isogroupDN57777_c0_g3,0
isogroupDN57799_c0_g1,0
isogroupDN57813_c0_g1,1
isogroupDN57813_c0_g2,0
isogroupDN57814_c0_g1,1
isogroupDN57814_c0_g3,1
isogroupDN57820_c0_g2,0
isogroupDN57825_c0_g1,0
isogroupDN57828_c0_g1,0
isogroupDN57828_c0_g2,0
isogroupDN57837_c0_g1,0
isogroupDN57860_c0_g1,0
isogroupDN57869_c0_g1,0
isogroupDN57872_c0_g1,0
isogroupDN57919_c0_g1,0
isogroupDN57923_c0_g1,0
isogroupDN57956_c0_g1,1
isogroupDN57974_c0_g2,0
isogroupDN57977_c0_g1,0
isogroupDN58011_c0_g1,0
isogroupDN58012_c0_g1,0
isogroupDN58018_c1_g1,0
isogroupDN58019_c0_g1,0
isogroupDN58024_c1_g1,1
isogroupDN58034_c1_g1,0
isogroupDN58034_c1_g2,0
isogroupDN58036_c0_g1,0
isogroupDN58036_c0_g2,0
isogroupDN58042_c0_g1,0
isogroupDN58049_c0_g1,0
isogroupDN58049_c0_g2,0
isogroupDN58050_c2_g1,0
isogroupDN58053_c0_g1,0
isogroupDN58064_c1_g1,0
isogroupDN58084_c0_g1,0
isogroupDN58087_c1_g1,0
isogroupDN58088_c0_g1,0
isogroupDN58092_c2_g1,0
isogroupDN58099_c0_g1,0
isogroupDN58104_c0_g1,0
isogroupDN58108_c0_g1,0
isogroupDN58110_c0_g1,0
isogroupDN58123_c1_g1,0
isogroupDN58128_c0_g1,0
isogroupDN58136_c2_g1,0
isogroupDN58139_c0_g1,0
isogroupDN58141_c0_g1,0
isogroupDN58154_c0_g1,0
isogroupDN58154_c0_g2,0
isogroupDN58156_c0_g1,0
isogroupDN58157_c1_g1,0
isogroupDN58163_c2_g1,0
isogroupDN58168_c1_g1,0
isogroupDN58181_c0_g1,0
isogroupDN58188_c0_g1,0
isogroupDN58204_c0_g1,1
isogroupDN58208_c0_g1,0
isogroupDN58230_c0_g1,0
isogroupDN5826_c0_g1,0
isogroupDN58278_c0_g1,0
isogroupDN58286_c0_g1,0
isogroupDN58291_c0_g1,0
isogroupDN58299_c0_g1,0
isogroupDN58303_c0_g1,0
isogroupDN58303_c0_g2,0
isogroupDN58305_c0_g1,0
isogroupDN58313_c1_g1,0
isogroupDN58313_c1_g2,0
isogroupDN58315_c1_g1,0
isogroupDN58317_c0_g1,0
isogroupDN58330_c0_g1,0
isogroupDN58334_c0_g1,0
isogroupDN58347_c0_g1,0
isogroupDN58352_c1_g1,0
isogroupDN58356_c0_g1,0
isogroupDN58361_c0_g1,0
isogroupDN58364_c0_g1,0
isogroupDN58367_c0_g1,0
isogroupDN58367_c0_g2,0
isogroupDN58374_c0_g1,0
isogroupDN58378_c2_g1,0
isogroupDN58382_c0_g1,0
isogroupDN58393_c1_g1,0
isogroupDN58394_c0_g1,0
isogroupDN58394_c0_g2,0
isogroupDN58410_c0_g1,0
isogroupDN58413_c0_g1,0
isogroupDN58417_c0_g1,0
isogroupDN58419_c0_g1,0
isogroupDN58423_c0_g1,0
isogroupDN58424_c0_g1,0
isogroupDN58425_c0_g1,0
isogroupDN58431_c0_g1,0
isogroupDN58432_c0_g1,0
isogroupDN58442_c0_g3,0
isogroupDN58449_c0_g1,0
isogroupDN58451_c0_g1,0
isogroupDN58451_c0_g2,0
isogroupDN58454_c1_g1,0
isogroupDN58457_c0_g1,0
isogroupDN58466_c0_g1,0
isogroupDN58486_c0_g1,0
isogroupDN58492_c0_g1,0
isogroupDN58492_c0_g2,0
isogroupDN58505_c0_g1,0
isogroupDN58506_c1_g1,0
isogroupDN58518_c0_g1,0
isogroupDN58529_c0_g1,0
isogroupDN58529_c0_g2,0
isogroupDN58600_c0_g1,1
isogroupDN58604_c0_g1,0
isogroupDN58636_c0_g1,0
isogroupDN58639_c0_g1,0
isogroupDN58639_c0_g2,0
isogroupDN58687_c0_g1,0
isogroupDN58695_c0_g1,0
isogroupDN58703_c0_g1,0
isogroupDN58712_c0_g1,0
isogroupDN58719_c0_g2,0
isogroupDN58721_c1_g1,0
isogroupDN58725_c2_g1,0
isogroupDN58736_c1_g2,0
isogroupDN58739_c0_g1,0
isogroupDN58776_c0_g1,0
isogroupDN58779_c0_g1,0
isogroupDN58783_c1_g1,0
isogroupDN58805_c0_g1,0
isogroupDN58817_c0_g1,0
isogroupDN58846_c0_g1,0
isogroupDN58848_c0_g1,0
isogroupDN58854_c0_g1,0
isogroupDN58859_c0_g1,0
isogroupDN58859_c0_g2,0
isogroupDN58863_c0_g1,0
isogroupDN58863_c0_g2,0
isogroupDN58868_c0_g1,0
isogroupDN58879_c0_g1,0
isogroupDN58882_c1_g1,0
isogroupDN58898_c0_g1,0
isogroupDN58899_c0_g1,0
isogroupDN58910_c0_g1,0
isogroupDN58921_c0_g1,0
isogroupDN58926_c0_g1,0
isogroupDN58949_c1_g1,0
isogroupDN58951_c0_g1,0
isogroupDN58966_c0_g1,0
isogroupDN58983_c0_g1,0
isogroupDN58995_c0_g1,0
isogroupDN58996_c0_g1,0
isogroupDN58997_c0_g2,1
isogroupDN5899_c0_g1,0
isogroupDN59017_c0_g1,0
isogroupDN59023_c0_g1,0
isogroupDN59025_c2_g1,0
isogroupDN59043_c0_g1,0
isogroupDN59043_c0_g2,0
isogroupDN59044_c0_g1,0
isogroupDN59044_c0_g2,0
isogroupDN59046_c0_g2,0
isogroupDN59047_c1_g1,0
isogroupDN59052_c1_g1,0
isogroupDN59068_c1_g1,0
isogroupDN59070_c0_g1,0
isogroupDN59072_c0_g1,0
isogroupDN59076_c0_g1,0
isogroupDN59077_c0_g1,0
isogroupDN59081_c0_g1,0
isogroupDN59083_c0_g1,0
isogroupDN59085_c0_g1,0
isogroupDN59086_c0_g1,0
isogroupDN59089_c1_g1,0
isogroupDN59090_c0_g1,0
isogroupDN59094_c0_g1,0
isogroupDN59096_c0_g1,0
isogroupDN59111_c0_g1,0
isogroupDN59125_c0_g1,0
isogroupDN59130_c0_g1,0
isogroupDN59131_c0_g1,0
isogroupDN59137_c0_g1,0
isogroupDN59141_c0_g1,0
isogroupDN59142_c0_g1,0
isogroupDN59146_c0_g1,0
isogroupDN59146_c0_g2,0
isogroupDN59146_c0_g3,0
isogroupDN59146_c0_g4,0
isogroupDN59151_c0_g1,0
isogroupDN59151_c0_g2,0
isogroupDN59159_c1_g1,0
isogroupDN59161_c0_g1,0
isogroupDN59166_c0_g1,1
isogroupDN59169_c0_g1,1
isogroupDN59173_c1_g1,0
isogroupDN59180_c0_g2,0
isogroupDN59190_c0_g1,0
isogroupDN59192_c0_g1,0
isogroupDN59194_c0_g1,0
isogroupDN59195_c0_g1,0
isogroupDN59196_c0_g1,0
isogroupDN59203_c0_g1,0
isogroupDN59206_c0_g1,0
isogroupDN59212_c2_g1,0
isogroupDN59214_c0_g1,0
isogroupDN59218_c0_g1,0
isogroupDN59226_c0_g1,0
isogroupDN59231_c0_g1,0
isogroupDN59232_c0_g1,0
isogroupDN59232_c0_g2,0
isogroupDN59240_c0_g1,0
isogroupDN59244_c0_g1,0
isogroupDN59247_c1_g1,0
isogroupDN59258_c0_g1,0
isogroupDN59263_c0_g1,0
isogroupDN59274_c0_g1,0
isogroupDN59294_c0_g1,0
isogroupDN59298_c0_g1,0
isogroupDN59301_c0_g1,0
isogroupDN59302_c0_g1,0
isogroupDN59305_c0_g1,0
isogroupDN59309_c0_g1,0
isogroupDN59310_c0_g1,0
isogroupDN59317_c0_g1,0
isogroupDN59318_c0_g1,0
isogroupDN59323_c0_g1,0
isogroupDN59325_c0_g1,1
isogroupDN59339_c0_g1,0
isogroupDN59346_c0_g1,0
isogroupDN59348_c0_g1,0
isogroupDN59351_c0_g2,0
isogroupDN59354_c0_g1,0
isogroupDN59390_c0_g1,1
isogroupDN59391_c0_g1,0
isogroupDN59413_c0_g1,0
isogroupDN59416_c0_g1,0
isogroupDN59486_c1_g1,0
isogroupDN59504_c0_g1,0
isogroupDN59504_c0_g2,0
isogroupDN59520_c2_g1,0
isogroupDN59550_c0_g1,0
isogroupDN59558_c1_g1,0
isogroupDN5959_c0_g1,0
isogroupDN5959_c0_g2,0
isogroupDN59605_c0_g1,0
isogroupDN59608_c0_g1,0
isogroupDN59641_c0_g2,0
isogroupDN59645_c2_g1,0
isogroupDN59654_c3_g1,0
isogroupDN59654_c3_g2,0
isogroupDN59677_c1_g1,0
isogroupDN5968_c0_g1,0
isogroupDN59692_c0_g1,0
isogroupDN59692_c0_g2,0
isogroupDN59706_c1_g1,0
isogroupDN59757_c0_g1,1
isogroupDN59780_c0_g1,0
isogroupDN59835_c0_g1,0
isogroupDN59835_c1_g1,0
isogroupDN59850_c0_g1,0
isogroupDN59868_c0_g1,0
isogroupDN59912_c0_g1,0
isogroupDN59952_c0_g1,0
isogroupDN59970_c0_g1,0
isogroupDN59974_c1_g1,0
isogroupDN59999_c0_g1,0
isogroupDN60077_c0_g1,0
isogroupDN60085_c0_g1,0
isogroupDN60113_c0_g1,0
isogroupDN60129_c0_g1,0
isogroupDN60199_c0_g2,0
isogroupDN60206_c0_g1,0
isogroupDN60231_c0_g2,0
isogroupDN60272_c0_g1,0
isogroupDN60395_c0_g1,0
isogroupDN60413_c0_g1,0
isogroupDN60457_c0_g1,1
isogroupDN60529_c0_g1,0
isogroupDN60529_c1_g1,0
isogroupDN60534_c0_g1,0
isogroupDN60593_c0_g1,0
isogroupDN60611_c0_g1,0
isogroupDN60614_c0_g2,0
isogroupDN60681_c0_g1,0
isogroupDN60748_c0_g1,0
isogroupDN60845_c2_g1,0
isogroupDN60845_c2_g2,0
isogroupDN60905_c0_g1,0
isogroupDN60923_c1_g1,0
isogroupDN60953_c0_g1,0
isogroupDN60987_c3_g1,0
isogroupDN60990_c0_g1,0
isogroupDN61043_c0_g1,0
isogroupDN61125_c1_g1,0
isogroupDN61172_c0_g1,0
isogroupDN61188_c0_g1,0
isogroupDN61200_c0_g1,0
isogroupDN61330_c1_g1,0
isogroupDN61330_c1_g2,0
isogroupDN61355_c1_g1,0
isogroupDN61373_c0_g1,0
isogroupDN61411_c1_g1,1
isogroupDN61412_c0_g1,0
isogroupDN61428_c0_g1,0
isogroupDN61429_c0_g1,0
isogroupDN61433_c1_g1,0
isogroupDN61436_c0_g1,0
isogroupDN61436_c0_g2,0
isogroupDN61447_c0_g1,0
isogroupDN61463_c1_g1,0
isogroupDN61476_c0_g1,0
isogroupDN61504_c0_g1,0
isogroupDN61506_c0_g1,0
isogroupDN61516_c0_g1,0
isogroupDN61523_c1_g1,0
isogroupDN61539_c0_g1,0
isogroupDN61539_c0_g2,0
isogroupDN61554_c0_g1,0
isogroupDN61556_c0_g1,0
isogroupDN61556_c0_g2,0
isogroupDN61571_c0_g1,0
isogroupDN61575_c0_g1,0
isogroupDN61575_c0_g2,0
isogroupDN61579_c0_g1,0
isogroupDN61583_c0_g2,0
isogroupDN61591_c1_g1,0
isogroupDN61591_c1_g2,0
isogroupDN61597_c0_g1,0
isogroupDN61599_c0_g1,0
isogroupDN61599_c0_g2,0
isogroupDN61602_c0_g1,0
isogroupDN61604_c0_g1,0
isogroupDN61604_c0_g2,0
isogroupDN61604_c0_g3,0
isogroupDN61613_c0_g1,0
isogroupDN61621_c1_g1,0
isogroupDN61625_c0_g1,0
isogroupDN61647_c0_g1,1
isogroupDN61655_c0_g1,0
isogroupDN61676_c2_g1,0
isogroupDN61678_c0_g1,0
isogroupDN61684_c1_g1,0
isogroupDN61697_c1_g1,0
isogroupDN61701_c0_g1,0
isogroupDN61705_c0_g1,0
isogroupDN61727_c0_g1,0
isogroupDN61729_c0_g1,0
isogroupDN61732_c0_g1,1
isogroupDN61741_c0_g1,0
isogroupDN61750_c0_g1,0
isogroupDN61772_c1_g1,0
isogroupDN61784_c0_g1,0
isogroupDN61793_c0_g1,0
isogroupDN61802_c0_g1,0
isogroupDN61804_c0_g1,0
isogroupDN61812_c1_g1,0
isogroupDN61812_c4_g1,0
isogroupDN61819_c0_g1,0
isogroupDN61819_c1_g1,1
isogroupDN61822_c0_g1,0
isogroupDN61832_c0_g1,0
isogroupDN61839_c1_g1,0
isogroupDN61843_c0_g1,0
isogroupDN61845_c0_g1,0
isogroupDN61845_c0_g2,0
isogroupDN61861_c0_g1,0
isogroupDN61872_c0_g1,0
isogroupDN61892_c0_g1,0
isogroupDN61903_c0_g1,0
isogroupDN61914_c0_g1,0
isogroupDN61915_c0_g1,0
isogroupDN61931_c0_g1,0
isogroupDN61935_c0_g1,0
isogroupDN61958_c0_g1,0
isogroupDN61961_c0_g1,0
isogroupDN61963_c1_g1,0
isogroupDN62011_c0_g1,0
isogroupDN62023_c0_g1,0
isogroupDN62042_c0_g1,0
isogroupDN62067_c0_g1,0
isogroupDN62082_c0_g1,1
isogroupDN62112_c0_g1,0
isogroupDN62112_c0_g2,0
isogroupDN62130_c1_g1,0
isogroupDN62148_c0_g1,0
isogroupDN62170_c0_g3,0
isogroupDN62173_c0_g1,0
isogroupDN62176_c1_g1,0
isogroupDN62179_c0_g1,1
isogroupDN62191_c0_g1,1
isogroupDN62194_c0_g1,0
isogroupDN62218_c0_g1,0
isogroupDN62220_c0_g1,0
isogroupDN62226_c0_g1,0
isogroupDN62226_c0_g2,0
isogroupDN62230_c2_g1,0
isogroupDN62244_c1_g1,0
isogroupDN62261_c0_g1,0
isogroupDN62261_c0_g2,0
isogroupDN62262_c1_g1,0
isogroupDN62279_c1_g1,0
isogroupDN62280_c0_g1,1
isogroupDN62285_c0_g2,0
isogroupDN62293_c0_g1,0
isogroupDN62309_c0_g1,0
isogroupDN62309_c0_g2,0
isogroupDN62328_c1_g1,0
isogroupDN62341_c0_g2,0
isogroupDN62345_c1_g1,0
isogroupDN62348_c0_g1,0
isogroupDN62349_c0_g1,0
isogroupDN62353_c1_g1,0
isogroupDN62363_c0_g1,0
isogroupDN62365_c1_g1,0
isogroupDN62378_c0_g1,0
isogroupDN62388_c1_g1,0
isogroupDN62403_c0_g1,0
isogroupDN62411_c1_g1,0
isogroupDN62412_c0_g1,0
isogroupDN62418_c3_g1,0
isogroupDN62432_c0_g1,1
isogroupDN62434_c0_g1,0
isogroupDN62437_c1_g1,0
isogroupDN62443_c0_g1,0
isogroupDN62445_c0_g1,0
isogroupDN62450_c0_g1,0
isogroupDN62452_c2_g1,1
isogroupDN62456_c1_g1,0
isogroupDN62459_c0_g1,0
isogroupDN62465_c0_g1,0
isogroupDN62470_c0_g2,0
isogroupDN62473_c0_g1,0
isogroupDN62474_c0_g1,0
isogroupDN62477_c0_g1,0
isogroupDN62490_c1_g1,0
isogroupDN62495_c0_g1,0
isogroupDN62507_c0_g1,0
isogroupDN62510_c0_g1,0
isogroupDN62518_c0_g2,0
isogroupDN62525_c1_g1,0
isogroupDN62526_c0_g1,0
isogroupDN62527_c0_g1,0
isogroupDN62530_c0_g1,0
isogroupDN62538_c0_g1,0
isogroupDN62543_c0_g1,1
isogroupDN62546_c0_g1,0
isogroupDN62550_c0_g1,0
isogroupDN62552_c2_g1,0
isogroupDN62553_c0_g1,0
isogroupDN62556_c0_g1,0
isogroupDN62558_c0_g1,0
isogroupDN62562_c0_g1,0
isogroupDN62567_c1_g1,0
isogroupDN62567_c1_g2,0
isogroupDN62568_c1_g1,0
isogroupDN62577_c0_g1,0
isogroupDN62589_c0_g1,0
isogroupDN62591_c0_g1,0
isogroupDN62601_c0_g1,0
isogroupDN62614_c1_g1,0
isogroupDN62615_c0_g1,0
isogroupDN62632_c0_g1,0
isogroupDN62636_c1_g1,0
isogroupDN62639_c0_g1,0
isogroupDN62644_c0_g1,0
isogroupDN62651_c0_g1,0
isogroupDN62652_c1_g4,0
isogroupDN62653_c0_g1,1
isogroupDN62663_c1_g1,0
isogroupDN62665_c0_g1,1
isogroupDN62667_c0_g1,0
isogroupDN6266_c0_g1,0
isogroupDN62670_c0_g1,0
isogroupDN62679_c0_g1,0
isogroupDN62689_c1_g1,0
isogroupDN62693_c0_g2,0
isogroupDN62703_c0_g2,0
isogroupDN62706_c1_g1,0
isogroupDN62708_c0_g1,0
isogroupDN62712_c0_g1,0
isogroupDN62714_c0_g1,0
isogroupDN62742_c0_g1,0
isogroupDN62743_c1_g1,0
isogroupDN62745_c1_g1,0
isogroupDN62747_c1_g1,0
isogroupDN62764_c0_g1,0
isogroupDN62773_c0_g1,0
isogroupDN62782_c0_g1,0
isogroupDN62784_c1_g1,0
isogroupDN62792_c0_g2,1
isogroupDN62797_c0_g1,0
isogroupDN62798_c0_g1,0
isogroupDN62803_c1_g1,0
isogroupDN62808_c0_g1,0
isogroupDN62809_c1_g1,0
isogroupDN62811_c0_g1,0
isogroupDN62817_c0_g1,0
isogroupDN62823_c0_g1,0
isogroupDN62826_c0_g1,0
isogroupDN62826_c0_g2,0
isogroupDN62827_c0_g1,0
isogroupDN62840_c0_g1,0
isogroupDN62841_c0_g1,0
isogroupDN62854_c0_g1,1
isogroupDN62861_c0_g1,0
isogroupDN62868_c0_g1,0
isogroupDN62872_c0_g2,0
isogroupDN62875_c0_g3,0
isogroupDN62886_c0_g1,0
isogroupDN62891_c0_g1,0
isogroupDN62901_c0_g1,0
isogroupDN62903_c0_g1,0
isogroupDN62913_c0_g1,0
isogroupDN62913_c0_g2,0
isogroupDN62914_c0_g1,0
isogroupDN62915_c0_g1,0
isogroupDN62917_c0_g1,0
isogroupDN62935_c0_g1,0
isogroupDN62938_c1_g1,0
isogroupDN62942_c0_g1,0
isogroupDN62942_c0_g2,0
isogroupDN62943_c0_g1,0
isogroupDN62949_c0_g1,0
isogroupDN62954_c0_g1,0
isogroupDN62956_c0_g1,0
isogroupDN62957_c0_g1,0
isogroupDN62959_c0_g1,0
isogroupDN62970_c0_g1,0
isogroupDN62972_c0_g2,0
isogroupDN62977_c0_g1,0
isogroupDN62979_c0_g1,0
isogroupDN62979_c0_g2,0
isogroupDN62985_c0_g1,0
isogroupDN62987_c0_g1,0
isogroupDN62992_c0_g1,0
isogroupDN62993_c0_g1,0
isogroupDN62994_c0_g1,0
isogroupDN62998_c0_g1,0
isogroupDN63000_c0_g1,0
isogroupDN63001_c0_g1,0
isogroupDN63004_c0_g1,0
isogroupDN63008_c0_g1,0
isogroupDN63014_c0_g1,0
isogroupDN63015_c0_g1,0
isogroupDN63033_c0_g1,0
isogroupDN63049_c1_g1,0
isogroupDN63052_c0_g1,0
isogroupDN63055_c0_g1,0
isogroupDN63059_c0_g1,0
isogroupDN63059_c0_g2,0
isogroupDN63068_c0_g1,0
isogroupDN63072_c1_g1,0
isogroupDN63078_c0_g1,0
isogroupDN63086_c0_g1,0
isogroupDN63098_c0_g1,0
isogroupDN63109_c0_g1,0
isogroupDN63125_c2_g1,1
isogroupDN63129_c0_g1,1
isogroupDN63132_c0_g1,0
isogroupDN63133_c0_g1,0
isogroupDN63136_c0_g1,0
isogroupDN63140_c0_g1,0
isogroupDN63146_c0_g1,0
isogroupDN63146_c0_g2,0
isogroupDN63146_c0_g3,0
isogroupDN63146_c0_g4,0
isogroupDN63146_c0_g5,0
isogroupDN63152_c0_g1,0
isogroupDN63154_c0_g1,0
isogroupDN63159_c0_g1,0
isogroupDN63161_c0_g1,0
isogroupDN63166_c0_g1,0
isogroupDN63169_c2_g1,0
isogroupDN63170_c0_g2,0
isogroupDN63171_c0_g1,0
isogroupDN63178_c1_g1,0
isogroupDN63181_c0_g1,0
isogroupDN63183_c0_g1,0
isogroupDN63191_c0_g1,0
isogroupDN63192_c0_g1,0
isogroupDN63194_c0_g1,0
isogroupDN63196_c0_g1,0
isogroupDN63200_c0_g2,1
isogroupDN63201_c0_g1,0
isogroupDN63223_c1_g1,0
isogroupDN63227_c0_g1,1
isogroupDN63232_c0_g1,0
isogroupDN63236_c0_g2,0
isogroupDN63239_c1_g2,0
isogroupDN63240_c0_g1,0
isogroupDN63243_c0_g1,0
isogroupDN63252_c0_g1,0
isogroupDN63259_c0_g1,0
isogroupDN63264_c0_g1,0
isogroupDN63266_c0_g1,0
isogroupDN63271_c0_g1,0
isogroupDN63272_c0_g1,0
isogroupDN63274_c0_g1,0
isogroupDN63277_c0_g2,0
isogroupDN63278_c0_g1,0
isogroupDN63302_c0_g1,0
isogroupDN63314_c0_g1,0
isogroupDN63323_c0_g1,0
isogroupDN63325_c0_g1,0
isogroupDN63325_c0_g2,0
isogroupDN63328_c0_g1,0
isogroupDN63331_c0_g1,0
isogroupDN63332_c0_g1,0
isogroupDN63340_c0_g1,1
